"ENSRNOG00000000713",1,0,0,1,1,0,2,2
"ENSRNOG00000000715",4,2,1,9,4,0,2,6
"ENSRNOG00000000716",1,1,5,2,5,1,3,8
"ENSRNOG00000000718",54,39,47,65,53,23,53,47
"ENSRNOG00000000720",15,9,19,11,13,3,13,17
"ENSRNOG00000000723",19,16,25,21,26,8,18,19
"ENSRNOG00000000728",3,3,6,4,3,0,7,6
"ENSRNOG00000000729",13,7,12,6,11,1,14,14
"ENSRNOG00000000748",0,0,1,0,0,0,0,0
"ENSRNOG00000000763",13,9,19,12,10,10,8,9
"ENSRNOG00000000768",1,0,0,0,0,0,0,0
"ENSRNOG00000000774",1492,1615,1624,2069,1769,750,1996,2160
"ENSRNOG00000000775",205,206,210,285,142,43,249,243
"ENSRNOG00000000777",39,21,22,32,12,15,24,32
"ENSRNOG00000000778",17,23,18,26,21,7,19,16
"ENSRNOG00000000779",41,47,49,58,57,20,52,58
"ENSRNOG00000000780",198,172,194,230,193,106,202,227
"ENSRNOG00000000781",11,17,11,16,9,4,14,11
"ENSRNOG00000000782",2,9,1,5,5,0,3,7
"ENSRNOG00000000785",62,76,67,97,71,41,86,108
"ENSRNOG00000000786",33,46,45,55,60,28,40,73
"ENSRNOG00000000787",0,0,0,0,1,0,0,0
"ENSRNOG00000000795",13,7,8,14,3,7,10,11
"ENSRNOG00000000796",193,175,209,257,162,72,227,207
"ENSRNOG00000000798",250,294,326,361,351,175,339,369
"ENSRNOG00000000799",233,203,217,283,238,113,258,316
"ENSRNOG00000000800",22,29,27,42,41,11,45,28
"ENSRNOG00000000801",0,1,0,0,1,1,2,2
"ENSRNOG00000000802",3,2,1,3,2,2,1,6
"ENSRNOG00000000804",155,162,185,198,170,111,180,203
"ENSRNOG00000000805",353,359,424,454,357,185,483,456
"ENSRNOG00000000808",80,74,95,111,81,44,90,104
"ENSRNOG00000000809",87,95,104,136,121,46,100,121
"ENSRNOG00000000811",10,4,10,6,8,0,6,9
"ENSRNOG00000000812",28,33,56,52,42,11,37,37
"ENSRNOG00000000814",107,60,80,71,62,19,94,75
"ENSRNOG00000000815",14,16,11,10,13,7,13,14
"ENSRNOG00000000816",14,13,11,6,9,9,13,10
"ENSRNOG00000000818",45,29,38,37,36,11,29,24
"ENSRNOG00000000823",313,313,340,405,353,168,351,412
"ENSRNOG00000000824",3,4,2,4,4,2,5,9
"ENSRNOG00000000825",0,0,0,1,0,0,1,0
"ENSRNOG00000000826",147,150,179,209,194,84,153,151
"ENSRNOG00000000827",9,18,14,9,12,6,17,8
"ENSRNOG00000000831",22,21,12,19,12,11,15,30
"ENSRNOG00000000833",21,23,30,25,33,10,23,38
"ENSRNOG00000000838",0,0,1,0,0,0,1,1
"ENSRNOG00000000839",3,8,5,4,3,6,10,10
"ENSRNOG00000000840",385,345,390,450,371,181,390,479
"ENSRNOG00000000841",379,445,433,657,491,221,518,600
"ENSRNOG00000000842",33,41,37,56,29,17,61,46
